filename,center_x,center_y,shape_area,shape_perimeter,shape_aspect_ratio,shape_circularity
0000.jpg,331.46666666666664,1393.1333333333334,300.5,69.62296903719972,1.6875,0.7790211723053155
0000.jpg,297.27777777777777,1448.0,9677.5,425.80082074703887,0.6948051948051948,0.6707490335170708
0000.jpg,548.1304347826087,454.60869565217394,1426.0,151.68456651923816,0.5245901639344263,0.7788370443300033
0000.jpg,555.5714285714286,396.6190476190476,1507.0,164.34733480071043,0.7288135593220338,0.7011287650549238
0000.jpg,567.8235294117648,364.2352941176471,882.5,164.1904857286462,0.4722222222222222,0.41136619798180474
0000.jpg,566.0833333333334,862.8333333333334,737.5,102.82986080934968,0.725,0.8764626080130264
0000.jpg,606.4090909090909,827.9090909090909,2183.5,181.27955894161022,0.5694444444444444,0.8349594579922023
0000.jpg,613.5,759.0555555555555,2305.5,208.44668747540646,0.65,0.6667837307841825
0000.jpg,584.4444444444445,1549.6666666666667,136.0,44.22675755032028,0.8125,0.8737326627170887
0000.jpg,739.8,1467.6,287.0,66.98663089279616,0.9090909090909091,0.8037398286284791
0000.jpg,876.875,1478.5,259.5,66.61810508050525,0.5769230769230769,0.7347890500188174
0000.jpg,765.5833333333334,1466.3333333333333,66.0,31.349190235138547,1.0,0.843919739021085
0000.jpg,783.1578947368421,1476.6315789473683,11950.5,518.3768672193833,1.7413793103448276,0.5588621726468981
0000.jpg,967.9333333333333,1586.0,355.0,73.23431311696521,1.0,0.831780992749003
0000.jpg,977.6,1456.0,156.5,49.835315983319994,0.9411764705882353,0.7918624939194004
0000.jpg,932.2666666666667,1229.0,861.0,111.1155092589783,0.9705882352941176,0.8763218761655354
0000.jpg,932.5714285714286,1276.357142857143,550.5,87.1364756660839,1.16,0.9111024332377766
0000.jpg,2132.5,515.375,6461.0,316.2899444698738,1.6986301369863013,0.8115940138051688
0000.jpg,488.25,181.0,2767.5,221.3836815730463,0.7894736842105263,0.7095880331842775
0000.jpg,488.57142857142856,109.65714285714286,12215.5,529.4770264079872,1.3546099290780143,0.5475538913558798
0000.jpg,276.7692307692308,21.692307692307693,3031.5,252.24436683806985,2.7948717948717947,0.5987209901246031
0000.jpg,379.7,16.4,1969.5,200.0867361722613,2.8333333333333335,0.618200353530392
0000.jpg,562.7894736842105,59.78947368421053,22909.5,682.4289867493771,2.8317757009345796,0.6181737277249437
0000.jpg,9.666666666666666,1361.3333333333333,560.5,108.42263454178155,0.45454545454545453,0.5991638036438125
0000.jpg,4.0,1532.3333333333333,103.5,46.25521792435357,0.5263157894736842,0.6078952515539879
0003.jpg,2501.5833333333335,472.3333333333333,62942.5,1028.4265592064542,1.1196319018404908,0.7478375793748926
0003.jpg,1253.4666666666667,491.2,30461.5,796.8959357866023,2.0576923076923075,0.6027787387897681
0003.jpg,998.3333333333334,277.0833333333333,2314.0,202.5785142434912,1.5625,0.7085760278677586
0003.jpg,1206.5,105.75,19743.0,656.0837319348101,1.0103092783505154,0.5763741185285847
0003.jpg,2315.181818181818,21.454545454545453,2176.5,184.74003798642138,1.6829268292682926,0.8013947229353122
0003.jpg,1032.909090909091,88.54545454545455,932.5,111.02480958884532,0.8421052631578947,0.950645573802435
0003.jpg,1152.391304347826,142.04347826086956,501.0,97.27503073116083,0.48717948717948717,0.6653418425027301
0003.jpg,1294.6666666666667,4.666666666666667,229.5,81.77674843730331,2.8461538461538463,0.4312537426483756
0003.jpg,1190.5384615384614,30.692307692307693,2435.5,205.54084207114872,1.510204081632653,0.7244388542844579
0006.jpg,17.555555555555557,429.77777777777777,749.0,105.00884808512109,1.2962962962962963,0.8535714742845535
0006.jpg,51.72727272727273,503.0,482.5,83.14804274622395,0.8571428571428571,0.8770071224054939
0006.jpg,114.36363636363636,493.72727272727275,499.0,85.89923510771854,0.7096774193548387,0.8498295268324113
0006.jpg,115.06666666666666,558.2666666666667,695.5,98.20670021228403,0.7297297297297297,0.906201466668568
0006.jpg,76.0909090909091,629.0909090909091,355.5,71.79235652138647,1.0952380952380953,0.8667484052876611
0006.jpg,81.66666666666667,663.5833333333334,205.0,59.26631133960521,0.9,0.7334118602407326
0006.jpg,10.666666666666666,712.0,470.5,88.26592286519983,0.6176470588235294,0.7588979140569924
0006.jpg,18.6,754.2,1210.5,168.26986501868936,0.5797101449275363,0.5372321135114444
0006.jpg,91.23076923076923,788.0769230769231,886.0,114.85135179590822,0.7380952380952381,0.8440561984548237
0006.jpg,37.57142857142857,866.0,77.0,32.460258136607315,1.1,0.9183255145587125
0006.jpg,100.66666666666667,844.3333333333334,581.0,94.28263387216704,0.8387096774193549,0.821339261788577
0006.jpg,5.333333333333333,855.6666666666666,142.5,50.789706198166876,0.631578947368421,0.6941819662499421
0006.jpg,4.142857142857143,915.1428571428571,90.0,37.091438043195055,0.75,0.8220628659062641
0006.jpg,6.142857142857143,960.0,176.5,53.8692623830308,0.7368421052631579,0.7643152341431801
0006.jpg,109.15789473684211,965.578947368421,2332.5,215.86206694885865,1.5087719298245614,0.6290408564127662
0006.jpg,160.92307692307693,884.7692307692307,831.0,113.43056779471326,1.3225806451612903,0.8116161415622343
0006.jpg,58.714285714285715,1087.7142857142858,117.0,40.151719180635894,1.1666666666666667,0.9119844540282076
0006.jpg,17.857142857142858,1214.5714285714287,78.5,33.98814220735354,1.1,0.8539347112872929
0006.jpg,121.75,1008.375,111.0,39.86810806301292,1.0,0.8775696382503116
0006.jpg,152.7,1039.4,120.5,41.24012481853685,1.0833333333333333,0.8903422214655157
0006.jpg,122.91666666666667,1068.1666666666667,1330.5,184.9555221685239,2.0,0.48875378985340145
0006.jpg,185.88888888888889,978.3333333333334,115.0,39.25533469536755,1.0,0.9378002307576323
0006.jpg,207.625,1197.375,69.0,32.97910271214917,1.4444444444444444,0.7972256883881517
0006.jpg,308.9230769230769,1136.2307692307693,841.0,119.73036531266212,1.8461538461538463,0.7372202308193126
0006.jpg,249.5,1073.1,973.0,118.28615163751573,1.375,0.8738862362012961
0006.jpg,222.05882352941177,978.2352941176471,925.5,117.13976974625089,1.4,0.8475738616979632
0006.jpg,220.71428571428572,886.1428571428571,113.5,41.02401407020372,0.9230769230769231,0.8474799272613319
0006.jpg,160.5,821.625,96.5,37.136460997315254,1.3,0.8792981283991463
0006.jpg,165.0,758.0,128.5,42.72233678323011,1.25,0.8847141902784783
0006.jpg,182.27272727272728,650.0,8552.0,367.6661443437945,0.7969924812030075,0.7950057590947486
0006.jpg,211.30769230769232,485.0,1083.5,122.58344718912547,1.1714285714285715,0.906097891025181
0006.jpg,224.0,792.7777777777778,215.5,55.04822902838107,1.3333333333333333,0.8936561224466397
0006.jpg,253.5,824.0,125.0,40.99927406179288,1.0,0.9344746893008008
0006.jpg,290.15,741.9,2456.5,186.23347190511402,1.1818181818181819,0.8900433361235511
0006.jpg,322.5263157894737,797.2631578947369,3684.0,231.8686614127252,1.161764705882353,0.8610837151162771
0006.jpg,358.6923076923077,638.7692307692307,1041.5,119.7507651186877,1.2941176470588236,0.9126674135301533
0006.jpg,308.7692307692308,920.5384615384615,845.0,116.12510694881433,1.28125,0.7874342830175921
0006.jpg,312.2857142857143,951.5714285714286,129.0,44.84207221001284,1.0,0.8061729593011394
0006.jpg,341.2,1013.1,172.0,52.9913397566827,1.3333333333333333,0.7697124503504993
0006.jpg,369.8,1107.6,243.5,66.40182940241374,1.375,0.6939828537475842
0006.jpg,332.4,1235.2,268.5,68.56482738286381,1.411764705882353,0.7177139376579988
0006.jpg,398.42857142857144,1205.857142857143,101.5,37.57758906344479,1.0,0.9032710280012198
0006.jpg,430.9,1174.4,254.0,66.45085867220324,1.9285714285714286,0.7228403477792654
0006.jpg,461.0,1175.875,129.5,42.30592056322495,1.1538461538461537,0.909237487570193
0006.jpg,492.0,1206.7142857142858,69.0,31.89524926172445,1.3333333333333333,0.8523283884971984
0006.jpg,521.1666666666666,1207.6666666666667,84.0,36.398706712463515,1.5555555555555556,0.7967411427619854
0006.jpg,431.3333333333333,1050.888888888889,238.0,59.53297526045856,1.4,0.8438624179786174
0006.jpg,371.42857142857144,866.5714285714286,95.5,36.81763591388947,0.8461538461538461,0.8853223704723502
0006.jpg,351.85714285714283,731.1428571428571,1065.0,121.10613007088645,1.2857142857142858,0.9124881195701068
0006.jpg,424.6666666666667,641.8888888888889,1071.5,129.55869701626622,1.236842105263158,0.8021745810958846
0006.jpg,413.875,703.9375,1189.0,136.91525002321666,1.263157894736842,0.7970545971463057
0006.jpg,378.1,927.6,649.0,115.41795414333484,1.7692307692307692,0.6122204285590347
0006.jpg,401.9375,821.25,696.5,108.53583914838764,0.7837837837837838,0.7429928732620904
0006.jpg,436.57142857142856,783.7857142857143,515.5,87.2545575578031,0.8333333333333334,0.850868198953252
0006.jpg,427.93333333333334,1201.8,929.0,118.31637140169244,1.3870967741935485,0.8339420906143987
0006.jpg,459.35714285714283,1238.357142857143,255.5,69.81580273453652,1.6428571428571428,0.6587085442142891
0006.jpg,492.73333333333335,1146.0,254.0,65.49186086401414,1.1578947368421053,0.7441644507525635
0006.jpg,481.44827586206895,1058.3103448275863,5685.0,317.91171082988427,1.121212121212121,0.7068500298006327
0006.jpg,555.9090909090909,1084.090909090909,430.5,75.28811889778845,1.0869565217391304,0.9543993333001953
0006.jpg,554.75,1144.75,111.5,40.8828234377696,1.3636363636363635,0.8383067611041778
0006.jpg,588.1818181818181,1116.3636363636363,226.5,58.46192932771426,1.5714285714285714,0.8327828696827083
0006.jpg,618.8888888888889,1150.6666666666667,415.5,75.81076286572082,1.2,0.9084879230695385
0006.jpg,649.875,1056.0,162.0,47.7185722496114,1.3076923076923077,0.8940256859763399
0006.jpg,557.1818181818181,1023.0,530.0,83.49843144251659,1.0,0.9552765114679189
0006.jpg,522.6842105263158,983.421052631579,1090.5,132.12575715403364,1.024390243902439,0.7849835499363337
0006.jpg,464.35714285714283,987.7142857142857,398.0,79.2573440770006,1.04,0.7961848438875523
0006.jpg,425.8181818181818,854.6818181818181,3603.0,230.15723153274647,0.8658536585365854,0.8547219875075877
0006.jpg,473.3333333333333,882.8666666666667,393.5,77.56230754502397,0.96,0.8219646838633612
0006.jpg,468.75,800.75,229.0,57.99254662309026,1.4,0.8556595182193357
0006.jpg,502.90909090909093,829.3636363636364,227.0,61.32025461337956,1.2222222222222223,0.7586261734961586
0006.jpg,528.4285714285714,835.1428571428571,591.5,88.48140781250149,1.0,0.9494247851648414
0006.jpg,534.875,813.25,90.0,38.31615069340053,1.4,0.7703509601702243
0006.jpg,427.8333333333333,930.0,324.5,67.26226908491795,1.2,0.901325248471198
0006.jpg,520.25,916.75,512.5,82.26175799666632,1.0384615384615385,0.9517168550372018
0006.jpg,585.5294117647059,1204.5882352941176,821.5,110.95774585935284,1.0294117647058822,0.838498289757899
0006.jpg,709.8,1182.9,261.5,61.04833000365296,1.3125,0.881726677236322
0006.jpg,708.6666666666666,1214.111111111111,125.0,41.76255515028932,1.1538461538461537,0.90062863852935
0006.jpg,743.4444444444445,1088.2222222222222,149.0,45.092375704826914,1.1538461538461537,0.920852133737418
0006.jpg,683.25,1028.0833333333333,397.5,73.83990423631181,1.15,0.9161461217145345
0006.jpg,745.8888888888889,1028.7777777777778,188.5,52.62377343069946,1.6666666666666667,0.8553763648078021
0006.jpg,621.1818181818181,967.2727272727273,6026.0,308.079139036359,1.2613636363636365,0.7978374307708971
0006.jpg,629.3846153846154,930.9230769230769,174.5,56.33363326472675,1.6153846153846154,0.6909868316644158
0006.jpg,614.8333333333334,911.4166666666666,619.5,89.81823899759392,1.0740740740740742,0.9649884225372197
0006.jpg,623.75,863.2,993.5,127.77878235068528,1.2285714285714286,0.7646456900004596
0006.jpg,587.3333333333334,551.0,502.0,112.02010747142013,0.7674418604651163,0.5027147306289781
0006.jpg,556.6363636363636,466.8181818181818,501.5,99.15254881917369,1.2857142857142858,0.6410221493457844
0006.jpg,648.8181818181819,603.9090909090909,474.5,97.74647903279079,1.1290322580645162,0.6240851315424172
0006.jpg,638.7333333333333,649.4666666666667,1105.0,120.8740864138516,1.2352941176470589,0.9503984793788237
0006.jpg,655.1538461538462,547.8461538461538,654.0,94.62382067203721,1.1071428571428572,0.9178815762560788
0006.jpg,712.4117647058823,550.4705882352941,2417.5,175.92989522270057,0.9821428571428571,0.9815152657667612
0006.jpg,694.8571428571429,654.8571428571429,185.0,62.540720247940676,0.9523809523809523,0.5943685692601426
0006.jpg,698.3333333333334,639.4444444444445,158.5,70.55975505356082,0.5333333333333333,0.4000598811625612
0006.jpg,709.5,633.375,177.0,69.13342929521957,0.7692307692307693,0.4653791585817696
0006.jpg,691.3333333333334,841.5555555555555,127.0,43.973365339944436,1.5454545454545454,0.825342438774096
0006.jpg,660.5,812.5625,570.5,86.2676190713025,1.0,0.9633184735894766
0006.jpg,632.9285714285714,746.3571428571429,578.5,86.71947871122634,1.0,0.9666737158912762
0006.jpg,684.8181818181819,930.0909090909091,225.5,82.7777091860768,2.642857142857143,0.41355150281009956
0006.jpg,716.8461538461538,961.0,542.5,94.42148184314362,1.0689655172413792,0.7646593136849961
0006.jpg,749.9230769230769,935.2307692307693,582.0,87.13104939731156,1.0,0.9633563387986567
0006.jpg,802.125,962.875,117.0,40.97931389037432,1.4545454545454546,0.8755205821775135
0006.jpg,809.8181818181819,1013.5454545454545,236.5,70.40485533004599,1.8125,0.5995643311991258
0006.jpg,882.6,1057.7,182.5,64.92054013170285,1.9285714285714286,0.544137283195193
0006.jpg,776.125,1061.0,317.5,67.20172372476296,1.15,0.8834719553207864
0006.jpg,801.625,1247.875,131.5,42.311763362741715,1.0833333333333333,0.9230247929621551
0006.jpg,864.5555555555555,1250.5555555555557,109.0,38.85955635296363,1.0,0.9070697540588638
0006.jpg,802.8666666666667,1028.0666666666666,830.0,155.16876635090145,1.736842105263158,0.4331909168014507
0006.jpg,926.8947368421053,1187.8947368421052,1978.5,164.41984822345898,1.0576923076923077,0.9196814623700931
0006.jpg,957.0,1219.375,82.5,34.15671277553454,1.1,0.8886109837496166
0006.jpg,693.6428571428571,710.2857142857143,968.0,116.97025726073323,1.0833333333333333,0.8890666736297794
0006.jpg,758.8461538461538,639.0769230769231,544.0,86.8848273665829,0.896551724137931,0.9055676062268855
0006.jpg,909.3333333333334,502.2857142857143,4724.0,248.49953668941077,1.05,0.9613213468502787
0006.jpg,919.7333333333333,582.6666666666666,2040.5,207.61322372590257,2.5294117647058822,0.594889685638221
0006.jpg,721.8947368421053,804.2631578947369,672.5,108.68061081391852,1.0625,0.7154808454280692
0006.jpg,749.4666666666667,778.2,581.5,97.55648897745128,0.9090909090909091,0.7677985002003072
0006.jpg,725.1764705882352,840.1176470588235,346.0,77.02470577575039,0.96,0.7328681817158
0006.jpg,782.875,845.25,651.5,92.11307752914753,1.0714285714285714,0.9648986507768395
0006.jpg,976.875,621.875,122.0,49.62638932898868,1.3571428571428572,0.6225071413653508
0006.jpg,934.0,656.0909090909091,418.5,86.00006163415331,1.7894736842105263,0.7110625424661599
0006.jpg,926.1666666666666,667.3333333333334,71.0,41.96478916653241,1.2307692307692308,0.5066384212121816
0006.jpg,875.8,816.95,1013.0,129.9152435949119,0.975609756097561,0.7542218075641558
0006.jpg,881.7,864.3,1195.5,142.2935370026865,1.3846153846153846,0.7419746965822417
0006.jpg,960.6470588235294,1040.8235294117646,1210.0,129.38270433337573,0.9090909090909091,0.9083281747540445
0006.jpg,965.7777777777778,943.5,688.5,111.92123630436217,0.9722222222222222,0.690698974165323
0006.jpg,938.7647058823529,860.5882352941177,1809.5,169.9883163480587,1.3265306122448979,0.7869194986526602
0006.jpg,944.4761904761905,817.6666666666666,1481.0,153.437582077313,1.0612244897959184,0.7904991919081966
0006.jpg,1001.578947368421,882.578947368421,1077.5,140.82977446514695,0.8936170212765957,0.6827130042107722
0006.jpg,987.5454545454545,669.0,272.5,66.13870152676316,0.6538461538461539,0.7828256404050843
0006.jpg,975.2142857142857,563.2857142857143,1330.5,138.88211976356143,1.0454545454545454,0.8668262805321542
0006.jpg,1010.4285714285714,492.2857142857143,907.5,113.69361791552254,1.0833333333333333,0.8822350839192159
0006.jpg,1068.1764705882354,584.9411764705883,481.0,89.75485772639676,1.0357142857142858,0.7503070284889884
0006.jpg,1038.3809523809523,637.9047619047619,534.0,101.47427652467331,2.588235294117647,0.6516872042292808
0006.jpg,1060.7727272727273,974.5454545454545,713.5,109.84403199237936,1.0606060606060606,0.7431062423590136
0006.jpg,1091.7,958.8,169.0,53.37032935403164,0.8,0.7455843832424682
0006.jpg,1101.7272727272727,924.8181818181819,381.0,88.53582097921453,0.42105263157894735,0.6107968689465736
0006.jpg,1056.1176470588234,917.8235294117648,1857.0,198.6751240035021,1.09375,0.5912004857969269
0006.jpg,1068.076923076923,757.9230769230769,1023.0,116.6161499096823,1.1764705882352942,0.9452966082064725
0006.jpg,1158.6666666666667,768.9444444444445,482.0,93.1319476580468,1.434782608695652,0.6983281217136035
0006.jpg,1097.4782608695652,646.1739130434783,1002.5,143.35112366867776,1.0714285714285714,0.6130445589488663
0006.jpg,1114.125,610.375,269.0,71.6922971632867,2.727272727272727,0.6576838106019584
0006.jpg,1121.0,604.0,88.5,48.61812178288409,3.6666666666666665,0.4704969152930855
0006.jpg,1120.0,524.5,548.0,97.50322675097239,1.5416666666666667,0.724356640317754
0006.jpg,1108.0,442.88235294117646,789.0,113.91690127419582,0.4888888888888889,0.7640302281285941
0006.jpg,1148.0,458.6363636363636,274.5,68.85780103928299,0.7307692307692307,0.7275216366319488
0006.jpg,1194.857142857143,436.0,1068.5,135.32956260343084,0.5185185185185185,0.7331604586566249
0006.jpg,1225.25,372.8125,1570.0,164.24234992974425,0.6515151515151515,0.7313734927588788
0006.jpg,1170.8,535.1333333333333,567.0,94.235495335544,1.2692307692307692,0.8023500564469782
0006.jpg,1153.0625,797.0,515.5,90.11503124046425,0.9,0.7977082037926743
0006.jpg,1142.7333333333333,979.2,2342.5,188.63536834367514,0.746031746031746,0.8272622649474501
0006.jpg,1154.642857142857,922.5,1619.5,156.80650160573586,0.8245614035087719,0.8276804267102397
0006.jpg,1115.0,1132.7142857142858,559.5,108.67148662903205,0.8611111111111112,0.5953587465967402
0006.jpg,1235.0,1132.111111111111,2369.5,195.35241627729732,0.8823529411764706,0.7802414215332688
0006.jpg,1237.7692307692307,1102.8461538461538,504.0,84.81921875425661,1.0,0.8803428970169478
0006.jpg,1175.9444444444443,1226.9444444444443,1618.5,180.2395323079311,1.972972972972973,0.6260693806922574
0006.jpg,1295.3333333333333,1168.0,1309.0,145.8619339519944,1.3888888888888888,0.7731532318373812
0006.jpg,1185.8125,893.6875,348.0,71.85830792365856,0.88,0.8469058543636155
0006.jpg,1209.35,994.35,1592.5,179.60403523505124,1.5952380952380953,0.6203790525858692
0006.jpg,1273.3333333333333,1015.9166666666666,347.0,70.63225938910949,1.3888888888888888,0.8740436890773471
0006.jpg,1244.4285714285713,950.6428571428571,441.5,79.60002842101822,1.0,0.8756168822125494
0006.jpg,1227.2777777777778,579.6666666666666,691.0,117.67128525974728,1.5333333333333334,0.6271146079515783
0006.jpg,1245.4615384615386,568.2307692307693,360.0,81.64803467507826,1.25,0.6786109981787782
0006.jpg,1236.2727272727273,525.9090909090909,734.5,127.02781389464138,1.7333333333333334,0.5720105198268834
0006.jpg,1264.2857142857142,645.9285714285714,921.0,114.83026255112512,0.8717948717948718,0.8777215848141413
0006.jpg,1266.7333333333333,715.4,2154.0,197.5298368971914,1.0655737704918034,0.6937294840007172
0006.jpg,1268.55,858.2,808.5,125.15249565300812,1.0,0.6486506531938812
0006.jpg,1320.0625,964.8125,3044.0,197.85287627578148,1.0483870967741935,0.9771692135843915
0006.jpg,1316.6842105263158,1035.8947368421052,1169.0,149.10332857614554,1.2045454545454546,0.6607690576179764
0006.jpg,1329.25,1062.875,65.0,42.008766790362166,3.8,0.46285329046919915
0006.jpg,1389.75,1019.0625,1269.0,139.76838168190886,0.84,0.8163071730410336
0006.jpg,1380.875,1233.1875,1646.0,158.35649229039697,1.302325581395349,0.8248366474617933
0006.jpg,1440.5833333333333,1232.25,683.0,110.74702839982648,1.1470588235294117,0.6997878597416212
0006.jpg,1502.6666666666667,1140.6666666666667,97.5,37.55029626700788,1.0909090909090908,0.8689359070653797
0006.jpg,1499.3333333333333,1229.5,67.0,31.636824978504567,1.1,0.8411992618191717
0006.jpg,1527.4285714285713,1228.857142857143,47.5,26.475986159153138,0.8888888888888888,0.8515284898914989
0006.jpg,1588.125,1201.5,114.5,40.74790067643115,1.25,0.8665724401368449
0006.jpg,1447.142857142857,1080.0,71.5,32.74162720246994,1.2222222222222223,0.838137721748466
0006.jpg,1125.8823529411766,711.6470588235294,398.0,106.17673902650152,0.45652173913043476,0.4436435485260987
0006.jpg,1278.25,429.0,787.5,107.24796011001348,0.6341463414634146,0.8603642286754926
0006.jpg,1257.8125,505.0,722.0,107.7890824452407,1.5,0.7809037557629702
0006.jpg,1312.076923076923,619.6923076923077,652.5,108.21054890620337,1.21875,0.7002468759562711
0006.jpg,1344.642857142857,428.14285714285717,880.0,114.9480219762919,0.5531914893617021,0.8369307630327106
0006.jpg,1353.7692307692307,381.61538461538464,661.0,98.84051488088062,0.5526315789473685,0.8502395940496901
0006.jpg,1386.3,422.9,387.0,76.82007976981441,1.4,0.8240836949961422
0006.jpg,1317.1764705882354,313.29411764705884,3156.0,233.9841783387734,0.5520833333333334,0.7243923819875064
0006.jpg,1364.0,536.6,965.0,128.05646032053227,1.6,0.7394932109040452
0006.jpg,1314.611111111111,695.6111111111111,762.5,107.83230565829452,0.8648648648648649,0.8240468988843672
0006.jpg,1333.3333333333333,684.2777777777778,601.5,99.5142786791245,1.1,0.763263855699139
0006.jpg,1382.8,667.0,40.0,27.88854381999832,0.5454545454545454,0.6462762232766841
0006.jpg,1359.25,783.6875,2012.5,176.82209592455,1.150943396226415,0.8088587443480195
0006.jpg,1383.2857142857142,770.0714285714286,331.5,73.87695995510003,1.4210526315789473,0.763265029932278
0006.jpg,1420.625,775.25,64.0,35.509313669032494,1.0909090909090908,0.6378304983117444
0006.jpg,1426.3076923076924,786.2307692307693,382.5,76.74017640022417,1.1818181818181819,0.8161983588409417
0006.jpg,1426.375,763.1875,568.5,134.27948040505382,0.8913043478260869,0.3962059825250411
0006.jpg,1428.4285714285713,754.0,299.0,79.92157762205272,1.1666666666666667,0.5882378371230645
0006.jpg,1463.857142857143,789.0,586.5,100.74598864257699,1.096774193548387,0.7261433331362547
